B (T) - H (A/m),,,,,,,,,
Pid = 1,,,,,,,,,
Z = 0,,,,,,,,,
X = 0,,,,,,,,,
Y = 0,,,,,,,,,
,t,H x,B x,H y,B y,H z,B z,,H x
5824,98.991,-2.460999,-0.256958,3.24E-09,8.10E-11,0,0.00E+00,,-2.460999
5825,99.008,-2.330599,-0.253172,3.02E-09,7.67E-11,0,0.00E+00,,-2.330599
5826,99.025,-2.200709,-0.249003,2.94E-09,7.85E-11,0,0.00E+00,,-2.200709
5827,99.042,-2.054222,-0.244715,3.09E-09,8.01E-11,0,0.00E+00,,-2.054222
5828,99.059,-1.908368,-0.240427,3.06E-09,7.88E-11,0,0.00E+00,,-1.908368
5829,99.076,-1.76313,-0.236139,3.00E-09,7.91E-11,0,0.00E+00,,-1.76313
5830,99.093,-1.618496,-0.23185,3.05E-09,8.04E-11,0,0.00E+00,,-1.618496
5831,99.11,-1.474452,-0.227562,3.08E-09,7.86E-11,0,0.00E+00,,-1.474452
5832,99.127,-1.330986,-0.223274,2.96E-09,7.77E-11,0,0.00E+00,,-1.330986
5833,99.144,-1.188085,-0.218986,2.99E-09,7.97E-11,0,0.00E+00,,-1.188085
5834,99.161,-1.045736,-0.214698,3.07E-09,8.04E-11,0,0.00E+00,,-1.045736
5835,99.178,-0.903927,-0.210409,3.04E-09,8.05E-11,0,0.00E+00,,-0.903927
5836,99.195,-0.762645,-0.206121,3.06E-09,8.05E-11,0,0.00E+00,,-0.762645
5837,99.212,-0.621878,-0.201833,3.04E-09,8.04E-11,0,0.00E+00,,-0.621878
5838,99.229,-0.481612,-0.197545,3.05E-09,8.10E-11,0,0.00E+00,,-0.481612
5839,99.246,-0.341836,-0.193257,3.07E-09,7.96E-11,0,0.00E+00,,-0.341836
5840,99.263,-0.202537,-0.188969,2.97E-09,8.02E-11,0,0.00E+00,,-0.202537
5841,99.28,-6.37E-02,-0.18468,3.07E-09,8.06E-11,0,0.00E+00,,-6.37E-02
5842,99.297,7.47E-02,-0.180392,3.02E-09,8.03E-11,0,0.00E+00,,7.47E-02
5843,99.314,0.21262,-0.176104,3.03E-09,8.14E-11,0,0.00E+00,,0.21262
5844,99.331,0.350134,-0.171816,3.07E-09,8.16E-11,0,0.00E+00,,0.350134
5845,99.348,0.487233,-0.167527,3.05E-09,8.10E-11,0,0.00E+00,,0.487233
5846,99.365,0.623929,-0.163239,3.03E-09,8.05E-11,0,0.00E+00,,0.623929
5847,99.382,0.760233,-0.158951,3.01E-09,8.13E-11,0,0.00E+00,,0.760233
5848,99.399,0.896159,-0.154663,3.07E-09,8.08E-11,0,0.00E+00,,0.896159
5849,99.416,1.031719,-0.150375,3.00E-09,7.99E-11,0,0.00E+00,,1.031719
5850,99.433,1.166924,-0.146086,3.00E-09,8.17E-11,0,0.00E+00,,1.166924
5851,99.45,1.301747,-0.141798,3.08E-09,8.13E-11,0,0.00E+00,,1.301747
5852,99.467,1.435509,-0.13751,2.97E-09,8.18E-11,0,0.00E+00,,1.435509
5853,99.484,1.568034,-0.133222,3.03E-09,8.10E-11,0,0.00E+00,,1.568034
5854,99.501,1.699343,-0.128933,2.91E-09,8.09E-11,0,0.00E+00,,1.699343
5855,99.518,1.920811,-0.124645,2.92E-09,8.18E-11,0,0.00E+00,,1.920811
5856,99.535,2.229184,-0.120358,2.89E-09,8.23E-11,0,0.00E+00,,2.229184
5857,99.552,2.53237,-0.11607,2.82E-09,8.24E-11,0,0.00E+00,,2.53237
5858,99.569,2.830511,-0.111783,2.78E-09,8.31E-11,0,0.00E+00,,2.830511
5859,99.586,3.123742,-0.107496,2.79E-09,8.33E-11,0,0.00E+00,,3.123742
5860,99.603,3.412194,-0.103208,2.71E-09,8.22E-11,0,0.00E+00,,3.412194
5861,99.62,3.695995,-9.89E-02,2.66E-09,8.17E-11,0,0.00E+00,,3.695995
5862,99.637,3.975269,-9.46E-02,2.61E-09,8.22E-11,0,0.00E+00,,3.975269
5863,99.654,4.250134,-9.03E-02,2.60E-09,8.26E-11,0,0.00E+00,,4.250134
5864,99.671,4.520706,-8.61E-02,2.59E-09,8.38E-11,0,0.00E+00,,4.520706
5865,99.688,4.787099,-8.18E-02,2.56E-09,8.36E-11,0,0.00E+00,,4.787099
5866,99.705,5.049421,-7.75E-02,2.55E-09,8.41E-11,0,0.00E+00,,5.049421
5867,99.722,5.307778,-7.32E-02,2.52E-09,8.50E-11,0,0.00E+00,,5.307778
5868,99.739,5.562275,-6.89E-02,2.51E-09,8.55E-11,0,0.00E+00,,5.562275
5869,99.756,5.813011,-6.46E-02,2.47E-09,8.57E-11,0,0.00E+00,,5.813011
5870,99.773,6.060083,-6.03E-02,2.39E-09,8.47E-11,0,0.00E+00,,6.060083
5871,99.79,6.303587,-5.60E-02,2.35E-09,8.49E-11,0,0.00E+00,,6.303587
5872,99.807,6.543615,-5.18E-02,2.31E-09,8.44E-11,0,0.00E+00,,6.543615
5873,99.824,6.780258,-4.75E-02,2.26E-09,8.42E-11,0,0.00E+00,,6.780258
5874,99.841,7.013603,-4.32E-02,2.22E-09,8.38E-11,0,0.00E+00,,7.013603
5875,99.858,7.243735,-3.89E-02,2.17E-09,8.34E-11,0,0.00E+00,,7.243735
5876,99.875,7.470738,-3.46E-02,2.12E-09,8.35E-11,0,0.00E+00,,7.470738
5877,99.892,7.694693,-3.03E-02,2.11E-09,8.41E-11,0,0.00E+00,,7.694693
5878,99.909,7.91568,-2.60E-02,2.09E-09,8.45E-11,0,0.00E+00,,7.91568
5879,99.926,8.133777,-2.17E-02,2.08E-09,8.48E-11,0,0.00E+00,,8.133777
5880,99.943,8.349059,-1.75E-02,2.07E-09,8.56E-11,0,0.00E+00,,8.349059
5881,99.96,8.561599,-1.32E-02,2.06E-09,8.61E-11,0,0.00E+00,,8.561599
5882,99.977,8.771471,-8.88E-03,2.04E-09,8.65E-11,0,0.00E+00,,8.771471
5883,99.994,8.978745,-4.59E-03,2.01E-09,8.65E-11,0,0.00E+00,,8.978745
5884,100.011,9.18349,-3.04E-04,1.99E-09,8.66E-11,0,0.00E+00,,9.18349
5885,100.028,9.389592,4.07E-03,1.97E-09,8.68E-11,0,0.00E+00,,9.389592
5886,100.045,9.593449,8.44E-03,1.94E-09,8.70E-11,0,0.00E+00,,9.593449
5887,100.062,9.794884,1.28E-02,1.92E-09,8.73E-11,0,0.00E+00,,9.794884
5888,100.079,9.993964,1.72E-02,1.91E-09,8.75E-11,0,0.00E+00,,9.993964
5889,100.096,10.190754,2.16E-02,1.88E-09,8.74E-11,0,0.00E+00,,10.190754
5890,100.113,10.38532,2.59E-02,1.87E-09,8.78E-11,0,0.00E+00,,10.38532
5891,100.13,10.577725,3.03E-02,1.84E-09,8.75E-11,0,0.00E+00,,10.577725
5892,100.147,10.76803,3.47E-02,1.81E-09,8.74E-11,0,0.00E+00,,10.76803
5893,100.164,10.956297,3.91E-02,1.79E-09,8.75E-11,0,0.00E+00,,10.956297
5894,100.181,11.142586,4.34E-02,1.75E-09,8.71E-11,0,0.00E+00,,11.142586
5895,100.198,11.326955,4.78E-02,1.71E-09,8.71E-11,0,0.00E+00,,11.326955
5896,100.215,11.509461,5.22E-02,1.70E-09,8.75E-11,0,0.00E+00,,11.509461
5897,100.232,11.690162,5.66E-02,1.71E-09,8.88E-11,0,0.00E+00,,11.690162
5898,100.249,11.869113,6.09E-02,1.69E-09,8.90E-11,0,0.00E+00,,11.869113
5899,100.266,12.046367,6.53E-02,1.68E-09,8.90E-11,0,0.00E+00,,12.046367
5900,100.283,12.22198,6.97E-02,1.68E-09,8.96E-11,0,0.00E+00,,12.22198
5901,100.3,12.396003,7.41E-02,1.70E-09,9.04E-11,0,0.00E+00,,12.396003
5902,100.317,12.568488,7.84E-02,1.66E-09,9.04E-11,0,0.00E+00,,12.568488
5903,100.334,12.739487,8.28E-02,1.62E-09,9.00E-11,0,0.00E+00,,12.739487
5904,100.351,12.909049,8.72E-02,1.61E-09,8.92E-11,0,0.00E+00,,12.909049
5905,100.368,13.077224,9.16E-02,1.54E-09,8.91E-11,0,0.00E+00,,13.077224
5906,100.385,13.244061,9.59E-02,1.55E-09,8.84E-11,0,0.00E+00,,13.244061
5907,100.402,13.409607,0.100307,1.48E-09,8.68E-11,0,0.00E+00,,13.409607
5908,100.419,13.57391,0.104682,1.46E-09,8.72E-11,0,0.00E+00,,13.57391
5909,100.436,13.737016,0.109057,1.44E-09,8.81E-11,0,0.00E+00,,13.737016
5910,100.453,13.898971,0.113431,1.41E-09,8.77E-11,0,0.00E+00,,13.898971
5911,100.47,14.05982,0.117806,1.38E-09,8.82E-11,0,0.00E+00,,14.05982
5912,100.487,14.219607,0.122181,1.40E-09,9.00E-11,0,0.00E+00,,14.219607
5913,100.504,14.378378,0.126556,1.43E-09,9.15E-11,0,0.00E+00,,14.378378
5914,100.521,14.443859,0.13093,1.49E-09,8.93E-11,0,0.00E+00,,14.443859
5915,100.538,14.509302,0.135306,1.35E-09,8.72E-11,0,0.00E+00,,14.509302
5916,100.555,14.574719,0.139681,1.33E-09,8.72E-11,0,0.00E+00,,14.574719
5917,100.572,14.640122,0.144056,1.32E-09,8.73E-11,0,0.00E+00,,14.640122
5918,100.589,14.705523,0.148431,1.32E-09,8.71E-11,0,0.00E+00,,14.705523
5919,100.606,14.770932,0.152806,1.29E-09,8.82E-11,0,0.00E+00,,14.770932
5920,100.623,14.836362,0.157182,1.34E-09,8.94E-11,0,0.00E+00,,14.836362
5921,100.64,14.901823,0.161557,1.35E-09,8.89E-11,0,0.00E+00,,14.901823
5922,100.657,14.967327,0.165932,1.30E-09,8.84E-11,0,0.00E+00,,14.967327
5923,100.674,15.032886,0.170307,1.29E-09,8.88E-11,0,0.00E+00,,15.032886
5924,100.691,15.09851,0.174683,1.30E-09,8.84E-11,0,0.00E+00,,15.09851
5925,100.708,15.164211,0.179058,1.27E-09,8.84E-11,0,0.00E+00,,15.164211
5926,100.725,15.230001,0.183433,1.28E-09,8.67E-11,0,0.00E+00,,15.230001
5927,100.742,15.295891,0.187808,1.19E-09,8.51E-11,0,0.00E+00,,15.295891
5928,100.759,15.361893,0.192183,1.16E-09,8.24E-11,0,0.00E+00,,15.361893
5929,100.776,15.428017,0.196559,1.05E-09,8.20E-11,0,0.00E+00,,15.428017
5930,100.793,15.494276,0.200934,1.08E-09,8.15E-11,0,0.00E+00,,15.494276
5931,100.81,15.560681,0.205309,1.03E-09,8.13E-11,0,0.00E+00,,15.560681
5932,100.827,15.627243,0.209684,1.04E-09,8.26E-11,0,0.00E+00,,15.627243
5933,100.844,15.693974,0.214059,1.07E-09,8.28E-11,0,0.00E+00,,15.693974
5934,100.861,15.760886,0.218435,1.05E-09,8.40E-11,0,0.00E+00,,15.760886
5935,100.878,15.82799,0.22281,1.11E-09,8.40E-11,0,0.00E+00,,15.82799
5936,100.895,15.895298,0.227185,1.08E-09,8.47E-11,0,0.00E+00,,15.895298
5937,100.912,15.96282,0.23156,1.13E-09,8.74E-11,0,0.00E+00,,15.96282
5938,100.929,16.03057,0.235935,1.21E-09,8.69E-11,0,0.00E+00,,16.03057
5939,100.946,16.098559,0.240311,1.12E-09,8.65E-11,0,0.00E+00,,16.098559
5940,100.963,16.166798,0.244686,1.15E-09,8.65E-11,0,0.00E+00,,16.166798
5941,100.98,16.235299,0.249061,1.13E-09,8.58E-11,0,0.00E+00,,16.235299
5942,100.997,16.304074,0.253436,1.10E-09,8.62E-11,0,0.00E+00,,16.304074
5943,101.014,16.373134,0.257771,1.12E-09,8.90E-11,0,0.00E+00,,16.373134
5944,101.031,16.440309,0.2618,1.22E-09,9.31E-11,0,0.00E+00,,16.440309
5945,101.048,16.50443,0.26583,1.33E-09,9.17E-11,0,0.00E+00,,16.50443
5946,101.065,16.568823,0.269859,1.19E-09,9.03E-11,0,0.00E+00,,16.568823
5947,101.082,16.633496,0.273888,1.22E-09,8.97E-11,0,0.00E+00,,16.633496
5948,101.099,16.698459,0.277918,1.17E-09,8.85E-11,0,0.00E+00,,16.698459
5949,101.116,16.763721,0.281947,1.14E-09,8.42E-11,0,0.00E+00,,16.763721
5950,101.133,16.829292,0.285976,9.81E-10,8.32E-11,0,0.00E+00,,16.829292
5951,101.15,16.895181,0.290006,1.04E-09,8.15E-11,0,0.00E+00,,16.895181
5952,101.167,16.961397,0.294035,9.26E-10,8.10E-11,0,0.00E+00,,16.961397
5953,101.184,17.02795,0.298064,9.74E-10,8.13E-11,0,0.00E+00,,17.02795
5954,101.201,17.09485,0.302093,9.73E-10,7.80E-11,0,0.00E+00,,17.09485
5955,101.218,17.162105,0.306123,7.95E-10,7.90E-11,0,0.00E+00,,17.162105
5956,101.235,17.229726,0.310152,9.37E-10,8.23E-11,0,0.00E+00,,17.229726
5957,101.252,17.297723,0.314181,9.74E-10,8.71E-11,0,0.00E+00,,17.297723
5958,101.269,17.366104,0.318211,1.17E-09,8.89E-11,0,0.00E+00,,17.366104
5959,101.286,17.43488,0.32224,1.11E-09,8.83E-11,0,0.00E+00,,17.43488
5960,101.303,17.504061,0.326269,1.12E-09,9.10E-11,0,0.00E+00,,17.504061
5961,101.32,17.573656,0.330299,1.23E-09,9.19E-11,0,0.00E+00,,17.573656
5962,101.337,17.643675,0.334328,1.19E-09,9.07E-11,0,0.00E+00,,17.643675
5963,101.354,17.714128,0.338357,1.14E-09,8.75E-11,0,0.00E+00,,17.714128
5964,101.371,17.785024,0.342386,1.02E-09,8.46E-11,0,0.00E+00,,17.785024
5965,101.388,17.856375,0.346416,9.53E-10,8.54E-11,0,0.00E+00,,17.856375
5966,101.405,17.928189,0.350445,1.02E-09,8.39E-11,0,0.00E+00,,17.928189
5967,101.422,18.000478,0.354474,9.01E-10,8.53E-11,0,0.00E+00,,18.000478
5968,101.439,18.07325,0.358503,1.04E-09,8.56E-11,0,0.00E+00,,18.07325
5969,101.456,18.146517,0.362533,9.68E-10,8.62E-11,0,0.00E+00,,18.146517
5970,101.473,18.220288,0.366562,1.02E-09,8.86E-11,0,0.00E+00,,18.220288
5971,101.49,18.294574,0.370591,1.10E-09,9.21E-11,0,0.00E+00,,18.294574
5972,101.507,18.369385,0.37462,1.21E-09,9.46E-11,0,0.00E+00,,18.369385
5973,101.524,18.444731,0.37865,1.26E-09,9.68E-11,0,0.00E+00,,18.444731
5974,101.541,18.520623,0.382679,1.33E-09,9.72E-11,0,0.00E+00,,18.520623
5975,101.558,18.597072,0.386708,1.30E-09,9.65E-11,0,0.00E+00,,18.597072
5976,101.575,18.674087,0.390737,1.28E-09,9.77E-11,0,0.00E+00,,18.674087
5977,101.592,18.75168,0.394767,1.35E-09,1.01E-10,0,0.00E+00,,18.75168
5978,101.609,18.829861,0.398796,1.48E-09,1.02E-10,0,0.00E+00,,18.829861
5979,101.626,18.90864,0.402825,1.45E-09,1.01E-10,0,0.00E+00,,18.90864
5980,101.643,18.98803,0.406854,1.40E-09,9.72E-11,0,0.00E+00,,18.98803
5981,101.66,19.06804,0.410884,1.25E-09,9.39E-11,0,0.00E+00,,19.06804
5982,101.677,19.148681,0.414913,1.16E-09,9.02E-11,0,0.00E+00,,19.148681
5983,101.694,19.229964,0.418942,1.01E-09,9.05E-11,0,0.00E+00,,19.229964
5984,101.711,19.311901,0.422971,1.12E-09,9.00E-11,0,0.00E+00,,19.311901
5985,101.728,19.394503,0.427001,1.04E-09,9.06E-11,0,0.00E+00,,19.394503
5986,101.745,19.47778,0.43103,1.10E-09,9.03E-11,0,0.00E+00,,19.47778
5987,101.762,19.561745,0.435059,1.06E-09,8.85E-11,0,0.00E+00,,19.561745
5988,101.779,19.646407,0.439088,9.88E-10,8.43E-11,0,0.00E+00,,19.646407
5989,101.796,19.73178,0.443117,8.27E-10,8.14E-11,0,0.00E+00,,19.73178
5990,101.813,19.817873,0.447147,7.89E-10,8.14E-11,0,0.00E+00,,19.817873
5991,101.83,19.9047,0.451176,8.16E-10,8.29E-11,0,0.00E+00,,19.9047
5992,101.847,19.992271,0.455205,8.85E-10,8.33E-11,0,0.00E+00,,19.992271
5993,101.864,20.080598,0.459234,8.65E-10,8.64E-11,0,0.00E+00,,20.080598
5994,101.881,20.169693,0.463263,1.03E-09,8.96E-11,0,0.00E+00,,20.169693
5995,101.898,20.259568,0.467293,1.10E-09,9.05E-11,0,0.00E+00,,20.259568
5996,101.915,20.350235,0.471322,1.11E-09,8.65E-11,0,0.00E+00,,20.350235
5997,101.932,20.441706,0.475351,8.96E-10,8.25E-11,0,0.00E+00,,20.441706
5998,101.949,20.533993,0.47938,8.25E-10,8.08E-11,0,0.00E+00,,20.533993
5999,101.966,20.627108,0.483409,7.93E-10,7.69E-11,0,0.00E+00,,20.627108
6000,101.983,20.721064,0.487438,6.06E-10,7.58E-11,0,0.00E+00,,20.721064
6001,102,20.815873,0.491468,6.60E-10,7.71E-11,0,0.00E+00,,20.815873
6002,102.017,20.911548,0.495276,7.17E-10,7.89E-11,0,0.00E+00,,20.911548
6003,102.034,20.990005,0.498553,7.80E-10,7.81E-11,0,0.00E+00,,20.990005
6004,102.051,21.069045,0.50183,6.90E-10,7.55E-11,0,0.00E+00,,21.069045
6005,102.068,21.148679,0.505106,6.06E-10,7.45E-11,0,0.00E+00,,21.148679
6006,102.085,21.228914,0.508383,6.24E-10,7.65E-11,0,0.00E+00,,21.228914
6007,102.102,21.309758,0.511659,7.36E-10,8.29E-11,0,0.00E+00,,21.309758
6008,102.119,21.391218,0.514936,9.94E-10,8.50E-11,0,0.00E+00,,21.391218
6009,102.136,21.4733,0.518212,9.56E-10,7.87E-11,0,0.00E+00,,21.4733
6010,102.153,21.556012,0.521489,6.23E-10,7.79E-11,0,0.00E+00,,21.556012
6011,102.17,21.639361,0.524765,7.82E-10,7.30E-11,0,0.00E+00,,21.639361
6012,102.187,21.723354,0.528042,4.24E-10,7.46E-11,0,0.00E+00,,21.723354
6013,102.204,21.807998,0.531319,7.12E-10,7.92E-11,0,0.00E+00,,21.807998
6014,102.221,21.893301,0.534595,8.01E-10,7.42E-11,0,0.00E+00,,21.893301
6015,102.238,21.97927,0.537872,4.82E-10,7.05E-11,0,0.00E+00,,21.97927
6016,102.255,22.065913,0.541148,4.72E-10,7.05E-11,0,0.00E+00,,22.065913
6017,102.272,22.153236,0.544425,4.78E-10,6.84E-11,0,0.00E+00,,22.153236
6018,102.289,22.241248,0.547701,3.56E-10,7.06E-11,0,0.00E+00,,22.241248
6019,102.306,22.329956,0.550978,5.46E-10,6.96E-11,0,0.00E+00,,22.329956
6020,102.323,22.419368,0.554254,3.79E-10,7.28E-11,0,0.00E+00,,22.419368
6021,102.34,22.509491,0.557531,6.76E-10,8.03E-11,0,0.00E+00,,22.509491
6022,102.357,22.600334,0.560807,8.92E-10,7.54E-11,0,0.00E+00,,22.600334
6023,102.374,22.691903,0.564084,5.19E-10,6.57E-11,0,0.00E+00,,22.691903
6024,102.391,22.784208,0.56736,2.12E-10,6.37E-11,0,0.00E+00,,22.784208
6025,102.408,22.877255,0.570637,2.95E-10,6.22E-11,0,0.00E+00,,22.877255
6026,102.425,22.971053,0.573913,1.66E-10,5.91E-11,0,0.00E+00,,22.971053
6027,102.442,23.065609,0.57719,7.83E-11,5.96E-11,0,0.00E+00,,23.065609
6028,102.459,23.160933,0.580466,1.75E-10,6.25E-11,0,0.00E+00,,23.160933
6029,102.476,23.257032,0.583743,2.95E-10,6.26E-11,0,0.00E+00,,23.257032
6030,102.493,23.353914,0.587019,2.18E-10,6.22E-11,0,0.00E+00,,23.353914
6031,102.51,23.451588,0.590296,2.56E-10,6.45E-11,0,0.00E+00,,23.451588
6032,102.527,23.550062,0.593572,3.80E-10,6.85E-11,0,0.00E+00,,23.550062
6033,102.544,23.649344,0.596849,5.30E-10,6.66E-11,0,0.00E+00,,23.649344
6034,102.561,23.749444,0.600125,3.38E-10,6.70E-11,0,0.00E+00,,23.749444
6035,102.578,23.850369,0.603402,4.90E-10,7.28E-11,0,0.00E+00,,23.850369
6036,102.595,23.952128,0.606678,7.35E-10,8.07E-11,0,0.00E+00,,23.952128
6037,102.612,24.05473,0.609955,1.03E-09,8.11E-11,0,0.00E+00,,24.05473
6038,102.629,24.158184,0.613231,9.02E-10,8.18E-11,0,0.00E+00,,24.158184
6039,102.646,24.262499,0.616508,1.04E-09,8.61E-11,0,0.00E+00,,24.262499
6040,102.663,24.367684,0.619784,1.20E-09,8.35E-11,0,0.00E+00,,24.367684
6041,102.68,24.473746,0.62306,9.45E-10,8.40E-11,0,0.00E+00,,24.473746
6042,102.697,24.580697,0.626337,1.13E-09,8.98E-11,0,0.00E+00,,24.580697
6043,102.714,24.688545,0.629613,1.36E-09,9.70E-11,0,0.00E+00,,24.688545
6044,102.731,24.797298,0.63289,1.61E-09,9.86E-11,0,0.00E+00,,24.797298
6045,102.748,24.906968,0.636166,1.55E-09,9.79E-11,0,0.00E+00,,24.906968
6046,102.765,25.017562,0.639443,1.55E-09,9.96E-11,0,0.00E+00,,25.017562
6047,102.782,25.12909,0.642719,1.66E-09,9.95E-11,0,0.00E+00,,25.12909
6048,102.799,25.241562,0.645995,1.62E-09,1.02E-10,0,0.00E+00,,25.241562
6049,102.816,25.354988,0.649272,1.79E-09,1.08E-10,0,0.00E+00,,25.354988
6050,102.833,25.469378,0.652548,2.07E-09,1.11E-10,0,0.00E+00,,25.469378
6051,102.85,25.584741,0.655825,2.09E-09,1.13E-10,0,0.00E+00,,25.584741
6052,102.867,25.701086,0.659101,2.18E-09,1.14E-10,0,0.00E+00,,25.701086
6053,102.884,25.818425,0.662377,2.20E-09,1.15E-10,0,0.00E+00,,25.818425
6054,102.901,25.936768,0.665654,2.26E-09,1.13E-10,0,0.00E+00,,25.936768
6055,102.918,26.056124,0.66893,2.11E-09,1.09E-10,0,0.00E+00,,26.056124
6056,102.935,26.176503,0.672206,2.03E-09,1.11E-10,0,0.00E+00,,26.176503
6057,102.952,26.297917,0.675483,2.21E-09,1.13E-10,0,0.00E+00,,26.297917
6058,102.969,26.420376,0.678759,2.21E-09,1.13E-10,0,0.00E+00,,26.420376
6059,102.986,26.54389,0.682036,2.26E-09,1.14E-10,0,0.00E+00,,26.54389
6060,103.003,26.66847,0.685312,2.29E-09,1.18E-10,0,0.00E+00,,26.66847
6061,103.02,26.794127,0.688076,2.55E-09,1.19E-10,0,0.00E+00,,26.794127
6062,103.037,26.878443,0.69026,2.44E-09,1.17E-10,0,0.00E+00,,26.878443
6063,103.054,26.963238,0.692444,2.40E-09,1.15E-10,0,0.00E+00,,26.963238
6064,103.071,27.048523,0.694627,2.31E-09,1.15E-10,0,0.00E+00,,27.048523
6065,103.088,27.1343,0.696811,2.36E-09,1.09E-10,0,0.00E+00,,27.1343
6066,103.105,27.220574,0.698995,1.98E-09,1.07E-10,0,0.00E+00,,27.220574
6067,103.122,27.307347,0.701179,2.09E-09,1.04E-10,0,0.00E+00,,27.307347
6068,103.139,27.394623,0.703363,1.86E-09,9.91E-11,0,0.00E+00,,27.394623
6069,103.156,27.482406,0.705547,1.69E-09,9.38E-11,0,0.00E+00,,27.482406
6070,103.173,27.570698,0.707731,1.46E-09,9.33E-11,0,0.00E+00,,27.570698
6071,103.19,27.659503,0.709915,1.58E-09,8.87E-11,0,0.00E+00,,27.659503
6072,103.207,27.748824,0.712099,1.21E-09,8.69E-11,0,0.00E+00,,27.748824
6073,103.224,27.838666,0.714283,1.34E-09,8.69E-11,0,0.00E+00,,27.838666
6074,103.241,27.929031,0.716467,1.27E-09,9.02E-11,0,0.00E+00,,27.929031
6075,103.258,28.019923,0.718651,1.52E-09,9.13E-11,0,0.00E+00,,28.019923
6076,103.275,28.111346,0.720835,1.45E-09,9.23E-11,0,0.00E+00,,28.111346
6077,103.292,28.203302,0.723019,1.58E-09,9.57E-11,0,0.00E+00,,28.203302
6078,103.309,28.295797,0.725202,1.72E-09,9.65E-11,0,0.00E+00,,28.295797
6079,103.326,28.388833,0.727386,1.68E-09,9.83E-11,0,0.00E+00,,28.388833
6080,103.343,28.482414,0.72957,1.82E-09,1.01E-10,0,0.00E+00,,28.482414
6081,103.36,28.576543,0.731754,1.92E-09,1.04E-10,0,0.00E+00,,28.576543
6082,103.377,28.671225,0.733938,2.06E-09,1.02E-10,0,0.00E+00,,28.671225
6083,103.394,28.766463,0.736122,1.84E-09,9.98E-11,0,0.00E+00,,28.766463
6084,103.411,28.862261,0.738306,1.87E-09,9.76E-11,0,0.00E+00,,28.862261
6085,103.428,28.958622,0.74049,1.73E-09,9.53E-11,0,0.00E+00,,28.958622
6086,103.445,29.055551,0.742674,1.68E-09,9.36E-11,0,0.00E+00,,29.055551
6087,103.462,29.153051,0.744857,1.61E-09,9.21E-11,0,0.00E+00,,29.153051
6088,103.479,29.251126,0.747041,1.57E-09,9.02E-11,0,0.00E+00,,29.251126
6089,103.496,29.34978,0.749225,1.48E-09,8.93E-11,0,0.00E+00,,29.34978
6090,103.513,29.449017,0.751409,1.47E-09,9.14E-11,0,0.00E+00,,29.449017
6091,103.53,29.54884,0.753593,1.63E-09,9.74E-11,0,0.00E+00,,29.54884
6092,103.547,29.649254,0.755777,1.95E-09,9.87E-11,0,0.00E+00,,29.649254
6093,103.564,29.750263,0.757961,1.85E-09,9.42E-11,0,0.00E+00,,29.750263
6094,103.581,29.851871,0.760145,1.63E-09,9.19E-11,0,0.00E+00,,29.851871
6095,103.598,29.954081,0.762328,1.64E-09,8.89E-11,0,0.00E+00,,29.954081
6096,103.615,30.056899,0.764512,1.44E-09,8.45E-11,0,0.00E+00,,30.056899
6097,103.632,30.160327,0.766696,1.29E-09,7.95E-11,0,0.00E+00,,30.160327
6098,103.649,30.26437,0.76888,1.07E-09,8.01E-11,0,0.00E+00,,30.26437
6099,103.666,30.369033,0.771064,1.25E-09,7.60E-11,0,0.00E+00,,30.369033
6100,103.683,30.474319,0.773248,8.67E-10,7.21E-11,0,0.00E+00,,30.474319
6101,103.7,30.580233,0.775431,8.60E-10,7.66E-11,0,0.00E+00,,30.580233
6102,103.717,30.686778,0.777615,1.18E-09,7.38E-11,0,0.00E+00,,30.686778
6103,103.734,30.79396,0.779799,8.07E-10,7.27E-11,0,0.00E+00,,30.79396
6104,103.751,30.901782,0.781983,9.78E-10,7.25E-11,0,0.00E+00,,30.901782
6105,103.768,31.01025,0.784167,8.72E-10,7.54E-11,0,0.00E+00,,31.01025
6106,103.785,31.119366,0.786351,1.16E-09,7.75E-11,0,0.00E+00,,31.119366
6107,103.802,31.229136,0.788534,1.14E-09,8.06E-11,0,0.00E+00,,31.229136
6108,103.819,31.339565,0.790718,1.39E-09,8.54E-11,0,0.00E+00,,31.339565
6109,103.836,31.450656,0.792902,1.57E-09,8.24E-11,0,0.00E+00,,31.450656
6110,103.853,31.562414,0.795086,1.28E-09,7.77E-11,0,0.00E+00,,31.562414
6111,103.87,31.674844,0.79727,1.15E-09,7.71E-11,0,0.00E+00,,31.674844
6112,103.887,31.78795,0.799453,1.20E-09,7.69E-11,0,0.00E+00,,31.78795
6113,103.904,31.901738,0.801637,1.18E-09,7.57E-11,0,0.00E+00,,31.901738
6114,103.921,32.01621,0.803821,1.12E-09,7.75E-11,0,0.00E+00,,32.01621
6115,103.938,32.131373,0.806005,1.30E-09,7.98E-11,0,0.00E+00,,32.131373
6116,103.955,32.247231,0.808189,1.38E-09,7.90E-11,0,0.00E+00,,32.247231
6117,103.972,32.363789,0.810372,1.30E-09,7.86E-11,0,0.00E+00,,32.363789
6118,103.989,32.481052,0.812556,1.32E-09,7.72E-11,0,0.00E+00,,32.481052
6119,104.006,32.599024,0.81474,1.22E-09,7.75E-11,0,0.00E+00,,32.599024
6120,104.023,32.71771,0.816065,1.31E-09,7.71E-11,0,0.00E+00,,32.71771
