B (T) - H (A/m),,,,,,,
Pid = 1,,,,,,,
Z = 0,,,,,,,
X = 0,,,,,,,
Y = 0,,,,,,,
,t,H x,B x,H y,B y,H z,B z
2898,49.249,2.446666,9.53E-02,-1.10E-09,-4.04E-11,0,0.00E+00
2899,49.266,2.337817,9.31E-02,-1.15E-09,-4.00E-11,0,0.00E+00
2900,49.283,2.229113,9.10E-02,-1.07E-09,-3.95E-11,0,0.00E+00
2901,49.3,2.120549,8.89E-02,-1.08E-09,-3.98E-11,0,0.00E+00
2902,49.317,2.012122,8.68E-02,-1.10E-09,-3.94E-11,0,0.00E+00
2903,49.334,1.903828,8.47E-02,-1.06E-09,-3.94E-11,0,0.00E+00
2904,49.351,1.795665,8.25E-02,-1.08E-09,-3.97E-11,0,0.00E+00
2905,49.368,1.687627,8.04E-02,-1.09E-09,-4.01E-11,0,0.00E+00
2906,49.385,1.579713,7.83E-02,-1.11E-09,-4.01E-11,0,0.00E+00
2907,49.402,1.471918,7.62E-02,-1.10E-09,-4.00E-11,0,0.00E+00
2908,49.419,1.364238,7.40E-02,-1.09E-09,-3.93E-11,0,0.00E+00
2909,49.436,1.256671,7.19E-02,-1.04E-09,-3.89E-11,0,0.00E+00
2910,49.453,1.149214,6.98E-02,-1.04E-09,-3.94E-11,0,0.00E+00
2911,49.47,1.041861,6.77E-02,-1.09E-09,-3.97E-11,0,0.00E+00
2912,49.487,0.934611,6.56E-02,-1.08E-09,-3.93E-11,0,0.00E+00
2913,49.504,0.827459,6.34E-02,-1.05E-09,-3.96E-11,0,0.00E+00
2914,49.521,0.569188,6.13E-02,-1.07E-09,-3.97E-11,0,0.00E+00
2915,49.538,0.311217,5.92E-02,-1.08E-09,-3.99E-11,0,0.00E+00
2916,49.555,5.35E-02,5.71E-02,-1.09E-09,-4.02E-11,0,0.00E+00
2917,49.572,-0.20401,5.49E-02,-1.11E-09,-4.04E-11,0,0.00E+00
2918,49.589,-0.461124,5.28E-02,-1.10E-09,-4.00E-11,0,0.00E+00
2919,49.606,-0.715754,5.07E-02,-1.08E-09,-4.02E-11,0,0.00E+00
2920,49.623,-0.96731,4.86E-02,-1.06E-09,-4.00E-11,0,0.00E+00
2921,49.64,-1.215853,4.65E-02,-1.05E-09,-4.01E-11,0,0.00E+00
2922,49.657,-1.46144,4.43E-02,-1.06E-09,-4.05E-11,0,0.00E+00
2923,49.674,-1.704128,4.22E-02,-1.09E-09,-4.12E-11,0,0.00E+00
2924,49.691,-1.943973,4.01E-02,-1.10E-09,-4.13E-11,0,0.00E+00
2925,49.708,-2.181029,3.80E-02,-1.10E-09,-4.13E-11,0,0.00E+00
2926,49.725,-2.41535,3.59E-02,-1.08E-09,-4.14E-11,0,0.00E+00
2927,49.742,-2.646986,3.37E-02,-1.06E-09,-4.13E-11,0,0.00E+00
2928,49.759,-2.875988,3.16E-02,-1.06E-09,-4.14E-11,0,0.00E+00
2929,49.776,-3.102407,2.95E-02,-1.05E-09,-4.14E-11,0,0.00E+00
2930,49.793,-3.32629,2.74E-02,-1.05E-09,-4.15E-11,0,0.00E+00
2931,49.81,-3.547684,2.52E-02,-1.04E-09,-4.16E-11,0,0.00E+00
2932,49.827,-3.766636,2.31E-02,-1.03E-09,-4.15E-11,0,0.00E+00
2933,49.844,-3.98319,2.10E-02,-9.98E-10,-4.13E-11,0,0.00E+00
2934,49.861,-4.197393,1.89E-02,-9.82E-10,-4.13E-11,0,0.00E+00
2935,49.878,-4.409285,1.68E-02,-9.86E-10,-4.15E-11,0,0.00E+00
2936,49.895,-4.618911,1.46E-02,-9.64E-10,-4.14E-11,0,0.00E+00
2937,49.912,-4.826311,1.25E-02,-9.55E-10,-4.15E-11,0,0.00E+00
2938,49.929,-5.031527,1.04E-02,-9.45E-10,-4.16E-11,0,0.00E+00
2939,49.946,-5.234598,8.27E-03,-9.35E-10,-4.16E-11,0,0.00E+00
2940,49.963,-5.435563,6.15E-03,-9.27E-10,-4.18E-11,0,0.00E+00
2941,49.98,-5.63446,4.03E-03,-9.22E-10,-4.19E-11,0,0.00E+00
2942,49.997,-5.831328,1.90E-03,-9.12E-10,-4.19E-11,0,0.00E+00
2943,50.014,-6.027124,-2.27E-04,-9.02E-10,-4.19E-11,0,0.00E+00
2944,50.031,-6.227866,-2.44E-03,-8.93E-10,-4.19E-11,0,0.00E+00
2945,50.048,-6.426527,-4.64E-03,-8.82E-10,-4.20E-11,0,0.00E+00
2946,50.065,-6.623148,-6.85E-03,-8.72E-10,-4.20E-11,0,0.00E+00
2947,50.082,-6.817767,-9.06E-03,-8.60E-10,-4.20E-11,0,0.00E+00
2948,50.099,-7.010422,-1.13E-02,-8.54E-10,-4.20E-11,0,0.00E+00
2949,50.116,-7.201149,-1.35E-02,-8.39E-10,-4.20E-11,0,0.00E+00
2950,50.133,-7.389985,-1.57E-02,-8.19E-10,-4.19E-11,0,0.00E+00
2951,50.15,-7.576965,-1.79E-02,-8.14E-10,-4.20E-11,0,0.00E+00
2952,50.167,-7.762124,-2.01E-02,-7.94E-10,-4.19E-11,0,0.00E+00
2953,50.184,-7.945497,-2.23E-02,-7.85E-10,-4.17E-11,0,0.00E+00
2954,50.201,-8.127117,-2.45E-02,-7.63E-10,-4.15E-11,0,0.00E+00
2955,50.218,-8.307018,-2.67E-02,-7.40E-10,-4.15E-11,0,0.00E+00
2956,50.235,-8.485232,-2.89E-02,-7.43E-10,-4.18E-11,0,0.00E+00
2957,50.252,-8.66179,-3.11E-02,-7.27E-10,-4.16E-11,0,0.00E+00
2958,50.269,-8.836725,-3.34E-02,-7.19E-10,-4.18E-11,0,0.00E+00
2959,50.286,-9.010068,-3.56E-02,-7.24E-10,-4.20E-11,0,0.00E+00
2960,50.303,-9.181847,-3.78E-02,-7.05E-10,-4.18E-11,0,0.00E+00
2961,50.32,-9.352095,-4.00E-02,-6.80E-10,-4.16E-11,0,0.00E+00
2962,50.337,-9.520839,-4.22E-02,-6.69E-10,-4.18E-11,0,0.00E+00
2963,50.354,-9.688109,-4.44E-02,-6.63E-10,-4.15E-11,0,0.00E+00
2964,50.371,-9.853933,-4.66E-02,-6.30E-10,-4.10E-11,0,0.00E+00
2965,50.388,-10.018339,-4.88E-02,-6.20E-10,-4.09E-11,0,0.00E+00
2966,50.405,-10.181354,-5.10E-02,-6.19E-10,-4.05E-11,0,0.00E+00
2967,50.422,-10.343007,-5.32E-02,-5.78E-10,-4.00E-11,0,0.00E+00
2968,50.439,-10.503323,-5.54E-02,-5.68E-10,-4.01E-11,0,0.00E+00
2969,50.456,-10.662329,-5.76E-02,-5.74E-10,-4.03E-11,0,0.00E+00
2970,50.473,-10.82005,-5.99E-02,-5.33E-10,-3.94E-11,0,0.00E+00
2971,50.49,-10.976513,-6.21E-02,-5.01E-10,-3.89E-11,0,0.00E+00
2972,50.507,-11.131742,-6.43E-02,-4.94E-10,-3.93E-11,0,0.00E+00
2973,50.524,-11.195689,-6.65E-02,-5.44E-10,-3.85E-11,0,0.00E+00
2974,50.541,-11.259474,-6.87E-02,-4.44E-10,-3.84E-11,0,0.00E+00
2975,50.558,-11.323095,-7.09E-02,-5.01E-10,-3.92E-11,0,0.00E+00
2976,50.575,-11.386556,-7.31E-02,-5.15E-10,-3.91E-11,0,0.00E+00
2977,50.592,-11.449863,-7.53E-02,-5.02E-10,-3.94E-11,0,0.00E+00
2978,50.609,-11.51302,-7.75E-02,-5.22E-10,-3.91E-11,0,0.00E+00
2979,50.626,-11.576031,-7.97E-02,-4.85E-10,-3.86E-11,0,0.00E+00
2980,50.643,-11.638901,-8.19E-02,-4.70E-10,-3.89E-11,0,0.00E+00
2981,50.66,-11.701634,-8.42E-02,-5.01E-10,-3.93E-11,0,0.00E+00
2982,50.677,-11.764235,-8.64E-02,-5.07E-10,-3.99E-11,0,0.00E+00
2983,50.694,-11.826709,-8.86E-02,-5.42E-10,-4.01E-11,0,0.00E+00
2984,50.711,-11.889059,-9.08E-02,-5.29E-10,-4.03E-11,0,0.00E+00
2985,50.728,-11.95129,-9.30E-02,-5.55E-10,-4.04E-11,0,0.00E+00
2986,50.745,-12.013407,-9.52E-02,-5.42E-10,-4.09E-11,0,0.00E+00
2987,50.762,-12.075414,-9.74E-02,-5.82E-10,-4.12E-11,0,0.00E+00
2988,50.779,-12.137315,-9.96E-02,-5.66E-10,-4.13E-11,0,0.00E+00
2989,50.796,-12.199115,-0.101829,-5.82E-10,-4.19E-11,0,0.00E+00
2990,50.813,-12.260819,-0.104038,-6.11E-10,-4.17E-11,0,0.00E+00
2991,50.83,-12.322431,-0.106248,-5.72E-10,-4.12E-11,0,0.00E+00
2992,50.847,-12.383955,-0.108457,-5.57E-10,-4.15E-11,0,0.00E+00
2993,50.864,-12.445395,-0.110666,-5.78E-10,-4.17E-11,0,0.00E+00
2994,50.881,-12.506757,-0.112875,-5.82E-10,-4.10E-11,0,0.00E+00
2995,50.898,-12.568044,-0.115084,-5.18E-10,-4.07E-11,0,0.00E+00
2996,50.915,-12.629261,-0.117293,-5.37E-10,-4.05E-11,0,0.00E+00
2997,50.932,-12.690413,-0.119502,-5.08E-10,-3.99E-11,0,0.00E+00
2998,50.949,-12.751503,-0.121711,-4.74E-10,-3.99E-11,0,0.00E+00
2999,50.966,-12.812537,-0.123921,-4.98E-10,-3.97E-11,0,0.00E+00
3000,50.983,-12.873518,-0.12613,-4.62E-10,-3.92E-11,0,0.00E+00
3001,51,-12.934451,-0.128339,-4.49E-10,-4.12E-11,0,0.00E+00
3002,51.017,-12.99534,-0.130509,-6.00E-10,-4.15E-11,0,0.00E+00
3003,51.034,-13.052505,-0.132584,-5.21E-10,-4.23E-11,0,0.00E+00
3004,51.051,-13.109639,-0.134659,-6.21E-10,-4.26E-11,0,0.00E+00
3005,51.068,-13.166744,-0.136735,-5.82E-10,-4.31E-11,0,0.00E+00
3006,51.085,-13.223826,-0.13881,-6.26E-10,-4.46E-11,0,0.00E+00
3007,51.102,-13.280888,-0.140885,-7.11E-10,-4.39E-11,0,0.00E+00
3008,51.119,-13.337934,-0.14296,-6.00E-10,-4.35E-11,0,0.00E+00
3009,51.136,-13.394967,-0.145036,-6.33E-10,-4.34E-11,0,0.00E+00
3010,51.153,-13.45199,-0.147111,-6.08E-10,-4.32E-11,0,0.00E+00
3011,51.17,-13.509009,-0.149186,-6.11E-10,-4.27E-11,0,0.00E+00
3012,51.187,-13.566025,-0.151262,-5.65E-10,-4.20E-11,0,0.00E+00
3013,51.204,-13.623043,-0.153337,-5.42E-10,-4.27E-11,0,0.00E+00
3014,51.221,-13.680066,-0.155412,-5.92E-10,-4.40E-11,0,0.00E+00
3015,51.238,-13.737099,-0.157487,-6.54E-10,-4.47E-11,0,0.00E+00
3016,51.255,-13.794144,-0.159563,-6.66E-10,-4.46E-11,0,0.00E+00
3017,51.272,-13.851205,-0.161638,-6.56E-10,-4.38E-11,0,0.00E+00
3018,51.289,-13.908287,-0.163713,-5.94E-10,-4.23E-11,0,0.00E+00
3019,51.306,-13.965392,-0.165788,-5.21E-10,-4.09E-11,0,0.00E+00
3020,51.323,-14.022524,-0.167864,-4.66E-10,-4.03E-11,0,0.00E+00
3021,51.34,-14.079687,-0.169939,-4.54E-10,-4.15E-11,0,0.00E+00
3022,51.357,-14.136885,-0.172014,-5.50E-10,-4.12E-11,0,0.00E+00
3023,51.374,-14.194121,-0.17409,-4.78E-10,-3.99E-11,0,0.00E+00
3024,51.391,-14.251399,-0.176165,-4.20E-10,-3.80E-11,0,0.00E+00
3025,51.408,-14.308722,-0.17824,-3.06E-10,-3.66E-11,0,0.00E+00
3026,51.425,-14.366095,-0.180315,-2.69E-10,-3.71E-11,0,0.00E+00
3027,51.442,-14.42352,-0.182391,-3.38E-10,-3.69E-11,0,0.00E+00
3028,51.459,-14.481002,-0.184466,-2.87E-10,-3.60E-11,0,0.00E+00
3029,51.476,-14.538544,-0.186541,-2.43E-10,-3.46E-11,0,0.00E+00
3030,51.493,-14.59615,-0.188616,-1.63E-10,-3.53E-11,0,0.00E+00
3031,51.51,-14.653823,-0.190692,-2.61E-10,-3.61E-11,0,0.00E+00
3032,51.527,-14.711568,-0.192767,-2.64E-10,-3.67E-11,0,0.00E+00
3033,51.544,-14.769387,-0.194842,-3.08E-10,-3.71E-11,0,0.00E+00
3034,51.561,-14.827285,-0.196918,-3.01E-10,-3.65E-11,0,0.00E+00
3035,51.578,-14.885265,-0.198993,-2.53E-10,-3.71E-11,0,0.00E+00
3036,51.595,-14.943332,-0.201068,-3.32E-10,-3.72E-11,0,0.00E+00
3037,51.612,-15.001487,-0.203143,-2.91E-10,-3.64E-11,0,0.00E+00
3038,51.629,-15.059737,-0.205219,-2.58E-10,-3.63E-11,0,0.00E+00
3039,51.646,-15.118083,-0.207294,-2.63E-10,-3.51E-11,0,0.00E+00
3040,51.663,-15.17653,-0.209369,-1.75E-10,-3.57E-11,0,0.00E+00
3041,51.68,-15.235081,-0.211444,-2.77E-10,-3.54E-11,0,0.00E+00
3042,51.697,-15.293741,-0.21352,-2.00E-10,-3.49E-11,0,0.00E+00
3043,51.714,-15.352512,-0.215595,-2.07E-10,-3.43E-11,0,0.00E+00
3044,51.731,-15.411399,-0.21767,-1.57E-10,-3.33E-11,0,0.00E+00
3045,51.748,-15.470406,-0.219745,-1.11E-10,-3.30E-11,0,0.00E+00
3046,51.765,-15.529535,-0.221821,-1.23E-10,-3.33E-11,0,0.00E+00
3047,51.782,-15.588792,-0.223896,-1.36E-10,-3.37E-11,0,0.00E+00
3048,51.799,-15.648179,-0.225971,-1.49E-10,-3.34E-11,0,0.00E+00
3049,51.816,-15.7077,-0.228046,-1.18E-10,-3.21E-11,0,0.00E+00
3050,51.833,-15.76736,-0.230122,-4.12E-11,-3.10E-11,0,0.00E+00
3051,51.85,-15.827162,-0.232197,-1.28E-11,-3.01E-11,0,0.00E+00
3052,51.867,-15.887109,-0.234272,3.06E-11,-3.02E-11,0,0.00E+00
3053,51.884,-15.947206,-0.236348,-1.02E-11,-3.18E-11,0,0.00E+00
3054,51.901,-16.007456,-0.238423,-1.04E-10,-3.28E-11,0,0.00E+00
3055,51.918,-16.067863,-0.240498,-1.29E-10,-3.29E-11,0,0.00E+00
3056,51.935,-16.128431,-0.242573,-1.24E-10,-3.27E-11,0,0.00E+00
3057,51.952,-16.189164,-0.244649,-1.10E-10,-3.21E-11,0,0.00E+00
3058,51.969,-16.250065,-0.246724,-7.57E-11,-3.04E-11,0,0.00E+00
3059,51.986,-16.311139,-0.248799,2.47E-11,-2.78E-11,0,0.00E+00
3060,52.003,-16.372389,-0.250874,1.60E-10,-2.68E-11,0,0.00E+00
3061,52.02,-16.433819,-0.252786,1.51E-10,-2.81E-11,0,0.00E+00
3062,52.037,-16.485041,-0.254512,6.98E-11,-2.74E-11,0,0.00E+00
3063,52.054,-16.536392,-0.256238,1.61E-10,-2.62E-11,0,0.00E+00
3064,52.071,-16.587874,-0.257964,1.86E-10,-2.41E-11,0,0.00E+00
3065,52.088,-16.63949,-0.259689,3.35E-10,-2.43E-11,0,0.00E+00
3066,52.105,-16.691243,-0.261415,2.22E-10,-2.33E-11,0,0.00E+00
3067,52.122,-16.743133,-0.263141,3.56E-10,-1.63E-11,0,0.00E+00
3068,52.139,-16.795164,-0.264867,8.09E-10,-1.39E-11,0,0.00E+00
3069,52.156,-16.847338,-0.266593,7.14E-10,-1.44E-11,0,0.00E+00
3070,52.173,-16.899657,-0.268319,7.09E-10,-1.46E-11,0,0.00E+00
3071,52.19,-16.952123,-0.270045,7.16E-10,-1.56E-11,0,0.00E+00
3072,52.207,-17.004739,-0.271771,6.27E-10,-1.66E-11,0,0.00E+00
3073,52.224,-17.057507,-0.273497,5.96E-10,-1.61E-11,0,0.00E+00
3074,52.241,-17.110429,-0.275223,6.32E-10,-1.61E-11,0,0.00E+00
3075,52.258,-17.163508,-0.276949,6.16E-10,-1.59E-11,0,0.00E+00
3076,52.275,-17.216745,-0.278675,6.37E-10,-1.81E-11,0,0.00E+00
3077,52.292,-17.270143,-0.280401,4.41E-10,-1.69E-11,0,0.00E+00
3078,52.309,-17.323705,-0.282127,6.41E-10,-1.49E-11,0,0.00E+00
3079,52.326,-17.377432,-0.283853,6.76E-10,-1.74E-11,0,0.00E+00
3080,52.343,-17.431327,-0.285579,4.59E-10,-1.76E-11,0,0.00E+00
3081,52.36,-17.485393,-0.287305,5.79E-10,-1.60E-11,0,0.00E+00
3082,52.377,-17.53963,-0.289031,6.38E-10,-1.67E-11,0,0.00E+00
3083,52.394,-17.594043,-0.290756,5.36E-10,-1.61E-11,0,0.00E+00
3084,52.411,-17.648633,-0.292482,6.36E-10,-1.57E-11,0,0.00E+00
3085,52.428,-17.703403,-0.294208,5.98E-10,-1.61E-11,0,0.00E+00
3086,52.445,-17.758355,-0.295934,5.71E-10,-1.41E-11,0,0.00E+00
3087,52.462,-17.81349,-0.29766,7.24E-10,-1.05E-11,0,0.00E+00
3088,52.479,-17.868813,-0.299386,8.99E-10,-7.46E-12,0,0.00E+00
3089,52.496,-17.924324,-0.301112,1.03E-09,-4.69E-12,0,0.00E+00
3090,52.513,-17.980027,-0.302838,1.17E-09,-4.03E-12,0,0.00E+00
3091,52.53,-18.035923,-0.304564,1.13E-09,-5.26E-12,0,0.00E+00
3092,52.547,-18.092016,-0.30629,1.03E-09,-5.12E-12,0,0.00E+00
3093,52.564,-18.148307,-0.308016,1.09E-09,-5.11E-12,0,0.00E+00
3094,52.581,-18.204799,-0.309742,1.02E-09,-5.17E-12,0,0.00E+00
3095,52.598,-18.261494,-0.311468,1.06E-09,-3.99E-12,0,0.00E+00
3096,52.615,-18.318395,-0.313194,1.13E-09,-5.31E-12,0,0.00E+00
3097,52.632,-18.375504,-0.31492,9.76E-10,-5.96E-12,0,0.00E+00
3098,52.649,-18.432824,-0.316645,9.96E-10,-6.98E-12,0,0.00E+00
3099,52.666,-18.490356,-0.318371,8.91E-10,-1.30E-11,0,0.00E+00
3100,52.683,-18.548104,-0.320097,4.61E-10,-1.69E-11,0,0.00E+00
3101,52.7,-18.60607,-0.321823,4.20E-10,-1.87E-11,0,0.00E+00
3102,52.717,-18.664256,-0.323549,2.94E-10,-1.90E-11,0,0.00E+00
3103,52.734,-18.722665,-0.325275,3.67E-10,-1.93E-11,0,0.00E+00
3104,52.751,-18.781299,-0.327001,2.76E-10,-2.18E-11,0,0.00E+00
3105,52.768,-18.840161,-0.328727,1.19E-10,-1.97E-11,0,0.00E+00
3106,52.785,-18.899253,-0.330453,3.77E-10,-1.76E-11,0,0.00E+00
3107,52.802,-18.958578,-0.332179,3.64E-10,-1.69E-11,0,0.00E+00
3108,52.819,-19.018138,-0.333905,4.12E-10,-1.63E-11,0,0.00E+00
3109,52.836,-19.077935,-0.335631,4.07E-10,-1.54E-11,0,0.00E+00
3110,52.853,-19.137973,-0.337356,4.87E-10,-1.47E-11,0,0.00E+00
3111,52.87,-19.198253,-0.339082,4.99E-10,-1.53E-11,0,0.00E+00
3112,52.887,-19.258779,-0.340808,4.44E-10,-1.79E-11,0,0.00E+00
3113,52.904,-19.319553,-0.342534,2.79E-10,-1.74E-11,0,0.00E+00
3114,52.921,-19.380576,-0.34426,4.22E-10,-1.60E-11,0,0.00E+00
3115,52.938,-19.441853,-0.345986,4.46E-10,-1.59E-11,0,0.00E+00
3116,52.955,-19.503385,-0.347712,4.47E-10,-1.43E-11,0,0.00E+00
3117,52.972,-19.565176,-0.349438,5.67E-10,-1.52E-11,0,0.00E+00
3118,52.989,-19.627227,-0.351164,4.09E-10,-1.64E-11,0,0.00E+00
3119,53.006,-19.689541,-0.35289,3.87E-10,-1.70E-11,0,0.00E+00
3120,53.023,-19.752121,-0.354268,3.35E-10,-1.71E-11,0,0.00E+00
3121,53.04,-19.795337,-0.355457,3.51E-10,-1.60E-11,0,0.00E+00
3122,53.057,-19.838684,-0.356645,4.21E-10,-1.62E-11,0,0.00E+00
3123,53.074,-19.882159,-0.357834,3.58E-10,-1.62E-11,0,0.00E+00
3124,53.091,-19.925764,-0.359022,3.88E-10,-1.62E-11,0,0.00E+00
3125,53.108,-19.969499,-0.360211,3.61E-10,-1.56E-11,0,0.00E+00
3126,53.125,-20.013366,-0.361399,4.31E-10,-1.45E-11,0,0.00E+00
3127,53.142,-20.057366,-0.362588,4.73E-10,-1.39E-11,0,0.00E+00
3128,53.159,-20.101498,-0.363776,5.01E-10,-1.35E-11,0,0.00E+00
3129,53.176,-20.145765,-0.364965,5.14E-10,-1.26E-11,0,0.00E+00
3130,53.193,-20.190167,-0.366153,5.81E-10,-1.22E-11,0,0.00E+00
3131,53.21,-20.234704,-0.367342,5.68E-10,-1.23E-11,0,0.00E+00
3132,53.227,-20.279378,-0.36853,5.64E-10,-1.19E-11,0,0.00E+00
3133,53.244,-20.32419,-0.369719,6.01E-10,-1.15E-11,0,0.00E+00
3134,53.261,-20.36914,-0.370907,6.02E-10,-1.16E-11,0,0.00E+00
3135,53.278,-20.41423,-0.372096,6.05E-10,-1.10E-11,0,0.00E+00
3136,53.295,-20.45946,-0.373284,6.52E-10,-1.02E-11,0,0.00E+00
3137,53.312,-20.504831,-0.374473,6.87E-10,-1.11E-11,0,0.00E+00
3138,53.329,-20.550344,-0.375661,5.88E-10,-1.31E-11,0,0.00E+00
3139,53.346,-20.596,-0.37685,4.79E-10,-1.25E-11,0,0.00E+00
3140,53.363,-20.641799,-0.378038,5.91E-10,-1.28E-11,0,0.00E+00
3141,53.38,-20.687744,-0.379227,4.89E-10,-1.22E-11,0,0.00E+00
3142,53.397,-20.733834,-0.380415,5.94E-10,-1.14E-11,0,0.00E+00
3143,53.414,-20.78007,-0.381604,5.96E-10,-1.11E-11,0,0.00E+00
3144,53.431,-20.826454,-0.382792,6.20E-10,-1.04E-11,0,0.00E+00
3145,53.448,-20.872986,-0.383981,6.57E-10,-1.05E-11,0,0.00E+00
3146,53.465,-20.919668,-0.385169,6.20E-10,-1.07E-11,0,0.00E+00
3147,53.482,-20.966499,-0.386358,6.22E-10,-1.05E-11,0,0.00E+00
3148,53.499,-21.013482,-0.387546,6.41E-10,-9.89E-12,0,0.00E+00
3149,53.516,-21.060617,-0.388735,6.83E-10,-9.55E-12,0,0.00E+00
3150,53.533,-21.107904,-0.389923,6.87E-10,-1.03E-11,0,0.00E+00
3151,53.55,-21.155346,-0.391112,6.19E-10,-1.04E-11,0,0.00E+00
3152,53.567,-21.202942,-0.3923,6.45E-10,-1.02E-11,0,0.00E+00
3153,53.584,-21.250694,-0.393489,6.59E-10,-8.46E-12,0,0.00E+00
3154,53.601,-21.298602,-0.394677,7.80E-10,-8.58E-12,0,0.00E+00
3155,53.618,-21.346668,-0.395866,6.94E-10,-1.00E-11,0,0.00E+00
3156,53.635,-21.394893,-0.397054,6.27E-10,-1.01E-11,0,0.00E+00
3157,53.652,-21.443276,-0.398243,6.50E-10,-9.84E-12,0,0.00E+00
3158,53.669,-21.491821,-0.399431,6.58E-10,-9.86E-12,0,0.00E+00
3159,53.686,-21.540526,-0.40062,6.50E-10,-8.98E-12,0,0.00E+00
3160,53.703,-21.589394,-0.401808,7.25E-10,-9.25E-12,0,0.00E+00
3161,53.72,-21.638425,-0.402997,6.55E-10,-9.76E-12,0,0.00E+00
3162,53.737,-21.687621,-0.404185,6.54E-10,-9.54E-12,0,0.00E+00
3163,53.754,-21.736981,-0.405374,6.63E-10,-9.77E-12,0,0.00E+00
3164,53.771,-21.786507,-0.406562,6.30E-10,-1.10E-11,0,0.00E+00
3165,53.788,-21.836201,-0.40775,5.39E-10,-1.16E-11,0,0.00E+00
3166,53.805,-21.886062,-0.408939,5.40E-10,-1.13E-11,0,0.00E+00
3167,53.822,-21.936093,-0.410127,5.63E-10,-1.07E-11,0,0.00E+00
3168,53.839,-21.986293,-0.411316,5.90E-10,-1.20E-11,0,0.00E+00
3169,53.856,-22.036665,-0.412504,4.63E-10,-1.26E-11,0,0.00E+00
3170,53.873,-22.087208,-0.413693,4.89E-10,-1.35E-11,0,0.00E+00
3171,53.89,-22.137924,-0.414881,3.87E-10,-1.40E-11,0,0.00E+00
3172,53.907,-22.188814,-0.41607,4.04E-10,-1.42E-11,0,0.00E+00
3173,53.924,-22.239879,-0.417258,3.73E-10,-1.42E-11,0,0.00E+00
3174,53.941,-22.29112,-0.418447,3.92E-10,-1.48E-11,0,0.00E+00
3175,53.958,-22.342538,-0.419635,3.25E-10,-1.51E-11,0,0.00E+00
3176,53.975,-22.394133,-0.420824,3.36E-10,-1.52E-11,0,0.00E+00
3177,53.992,-22.445907,-0.422012,3.14E-10,-1.50E-11,0,0.00E+00
3178,54.009,-22.497861,-0.423201,3.46E-10,-1.56E-11,0,0.00E+00
3179,54.026,-22.549996,-0.423832,2.65E-10,-1.72E-11,0,0.00E+00
3180,54.043,-22.572403,-0.424342,1.72E-10,-1.83E-11,0,0.00E+00
3181,54.06,-22.594856,-0.424853,1.34E-10,-1.82E-11,0,0.00E+00
3182,54.077,-22.617343,-0.425363,1.59E-10,-1.82E-11,0,0.00E+00
3183,54.094,-22.639864,-0.425874,1.49E-10,-1.82E-11,0,0.00E+00
3184,54.111,-22.662419,-0.426385,1.46E-10,-1.71E-11,0,0.00E+00
3185,54.128,-22.685007,-0.426895,2.55E-10,-1.77E-11,0,0.00E+00
3186,54.145,-22.707629,-0.427406,1.27E-10,-1.85E-11,0,0.00E+00
3187,54.162,-22.730286,-0.427917,1.27E-10,-2.04E-11,0,0.00E+00
3188,54.179,-22.752977,-0.428427,-5.14E-11,-2.13E-11,0,0.00E+00
3189,54.196,-22.775701,-0.428938,-1.48E-11,-2.05E-11,0,0.00E+00
3190,54.213,-22.798461,-0.429448,2.12E-11,-2.03E-11,0,0.00E+00
3191,54.23,-22.821254,-0.429959,1.56E-11,-1.95E-11,0,0.00E+00
3192,54.247,-22.844082,-0.43047,8.99E-11,-1.91E-11,0,0.00E+00
3193,54.264,-22.866945,-0.43098,8.36E-11,-2.05E-11,0,0.00E+00
3194,54.281,-22.889842,-0.431491,-4.00E-11,-2.27E-11,0,0.00E+00
3195,54.298,-22.912775,-0.432001,-1.59E-10,-2.41E-11,0,0.00E+00
3196,54.315,-22.935741,-0.432512,-2.03E-10,-2.34E-11,0,0.00E+00
3197,54.332,-22.958743,-0.433023,-1.14E-10,-2.30E-11,0,0.00E+00
3198,54.349,-22.98178,-0.433533,-1.36E-10,-2.36E-11,0,0.00E+00
3199,54.366,-23.004852,-0.434044,-1.81E-10,-2.40E-11,0,0.00E+00
3200,54.383,-23.027959,-0.434554,-1.78E-10,-2.46E-11,0,0.00E+00
3201,54.4,-23.051101,-0.435065,-2.30E-10,-2.54E-11,0,0.00E+00
3202,54.417,-23.074278,-0.435576,-2.65E-10,-2.51E-11,0,0.00E+00
3203,54.434,-23.097491,-0.436086,-2.22E-10,-2.57E-11,0,0.00E+00
3204,54.451,-23.12074,-0.436597,-2.96E-10,-2.66E-11,0,0.00E+00
3205,54.468,-23.144024,-0.437107,-3.42E-10,-2.59E-11,0,0.00E+00
3206,54.485,-23.167343,-0.437618,-2.45E-10,-2.46E-11,0,0.00E+00
3207,54.502,-23.190698,-0.438129,-1.92E-10,-2.53E-11,0,0.00E+00
3208,54.519,-23.214089,-0.438639,-2.92E-10,-2.60E-11,0,0.00E+00
3209,54.536,-23.237516,-0.43915,-2.92E-10,-2.64E-11,0,0.00E+00
3210,54.553,-23.260979,-0.43966,-3.30E-10,-2.74E-11,0,0.00E+00
3211,54.57,-23.284478,-0.440171,-3.98E-10,-2.75E-11,0,0.00E+00
3212,54.587,-23.308013,-0.440682,-3.64E-10,-2.74E-11,0,0.00E+00
3213,54.604,-23.331585,-0.441192,-3.77E-10,-2.70E-11,0,0.00E+00
