B (T) - H (A/m),,,MATERIAL: 20PNF1500,,,,,,,,,
Pid = 1,,,,,,,,,,,,
Z = 0,,,,,,,,,,,,
X = 0,,,,,,,,,,,,
Y = 0,,,,,,,,,,,,
    ,t,Hx,Bx,Hy,By,Hz,Bz,,,,,
730,72.9,-35.63971,-0.463287,9.94E-10,-4.78E-11,0,3.332685e-315,,,,-35.63971,-0.463287
731,73,-36.117885,-0.477088,1.03E-09,-4.44E-11,0,3.332685e-315,,,,-36.117885,-0.477088
732,73.1,-36.628787,-0.489581,1.15E-09,-4.22E-11,0,3.332685e-315,,,,-36.628787,-0.489581
733,73.2,-36.99386,-0.498915,1.15E-09,-4.24E-11,0,3.332685e-315,,,,-36.99386,-0.498915
734,73.3,-37.375159,-0.508248,1.04E-09,-4.04E-11,0,3.332685e-315,,,,-37.375159,-0.508248
735,73.4,-37.773336,-0.517581,1.20E-09,-4.07E-11,0,3.332685e-315,,,,-37.773336,-0.517581
736,73.5,-38.188984,-0.526914,9.66E-10,-3.83E-11,0,3.332685e-315,,,,-38.188984,-0.526914
737,73.6,-38.622717,-0.536247,1.23E-09,-3.91E-11,0,3.332685e-315,,,,-38.622717,-0.536247
738,73.7,-39.075173,-0.54558,9.00E-10,-3.81E-11,0,3.332685e-315,,,,-39.075173,-0.54558
739,73.8,-39.54701,-0.554912,1.10E-09,-3.62E-11,0,3.332685e-315,,,,-39.54701,-0.554912
740,73.9,-40.038917,-0.564245,1.06E-09,-3.54E-11,0,3.332685e-315,,,,-40.038917,-0.564245
741,74,-40.551604,-0.573578,1.06E-09,-3.76E-11,0,3.332685e-315,,,,-40.551604,-0.573578
742,74.1,-41.085811,-0.581295,7.44E-10,-3.99E-11,0,3.332685e-315,,,,-41.085811,-0.581295
743,74.2,-41.310536,-0.585105,6.20E-10,-4.19E-11,0,3.332685e-315,,,,-41.310536,-0.585105
744,74.3,-41.538804,-0.588915,4.57E-10,-4.24E-11,0,3.332685e-315,,,,-41.538804,-0.588915
745,74.4,-41.770896,-0.592726,4.28E-10,-3.91E-11,0,3.332685e-315,,,,-41.770896,-0.592726
746,74.5,-42.006867,-0.596536,7.34E-10,-3.89E-11,0,3.332685e-315,,,,-42.006867,-0.596536
747,74.6,-42.246776,-0.600346,4.95E-10,-4.11E-11,0,3.332685e-315,,,,-42.246776,-0.600346
748,74.7,-42.490679,-0.604156,3.79E-10,-4.21E-11,0,3.332685e-315,,,,-42.490679,-0.604156
749,74.8,-42.738634,-0.607966,2.99E-10,-4.10E-11,0,3.332685e-315,,,,-42.738634,-0.607966
750,74.9,-42.990701,-0.611777,4.12E-10,-3.96E-11,0,3.332685e-315,,,,-42.990701,-0.611777
751,75,-43.246941,-0.615587,4.59E-10,-4.02E-11,0,3.332685e-315,,,,-43.246941,-0.615587
752,75.1,-43.507415,-0.617626,3.26E-10,-4.13E-11,0,3.332685e-315,,,,-43.507415,-0.617626
753,75.2,-43.216055,-0.615385,2.75E-10,-4.11E-11,0,3.332685e-315,,,,-43.216055,-0.615385
754,75.3,-42.925392,-0.613144,3.46E-10,-4.14E-11,0,3.332685e-315,,,,-42.925392,-0.613144
755,75.4,-42.636294,-0.610902,2.80E-10,-4.24E-11,0,3.332685e-315,,,,-42.636294,-0.610902
756,75.5,-42.34875,-0.608661,2.09E-10,-3.99E-11,0,3.332685e-315,,,,-42.34875,-0.608661
757,75.6,-42.06275,-0.606419,5.76E-10,-3.94E-11,0,3.332685e-315,,,,-42.06275,-0.606419
758,75.7,-41.778283,-0.604178,3.90E-10,-4.01E-11,0,3.332685e-315,,,,-41.778283,-0.604178
759,75.8,-41.49534,-0.601937,4.52E-10,-4.12E-11,0,3.332685e-315,,,,-41.49534,-0.601937
760,75.9,-41.213912,-0.599695,2.78E-10,-4.34E-11,0,3.332685e-315,,,,-41.213912,-0.599695
761,76,-40.933989,-0.597454,1.49E-10,-4.27E-11,0,3.332685e-315,,,,-40.933989,-0.597454
762,76.1,-40.65556,-0.59346,3.33E-10,-4.25E-11,0,3.332685e-315,,,,-40.65556,-0.59346
763,76.2,-39.647016,-0.58523,2.46E-10,-4.38E-11,0,3.332685e-315,,,,-39.647016,-0.58523
764,76.3,-38.656924,-0.576999,1.96E-10,-4.28E-11,0,3.332685e-315,,,,-38.656924,-0.576999
765,76.4,-37.685936,-0.568769,3.95E-10,-4.28E-11,0,3.332685e-315,,,,-37.685936,-0.568769
766,76.5,-36.733602,-0.560539,2.95E-10,-4.39E-11,0,3.332685e-315,,,,-36.733602,-0.560539
767,76.6,-35.799485,-0.552308,2.81E-10,-4.37E-11,0,3.332685e-315,,,,-35.799485,-0.552308
768,76.7,-34.883156,-0.544078,3.50E-10,-4.55E-11,0,3.332685e-315,,,,-34.883156,-0.544078
769,76.8,-33.984194,-0.535847,1.35E-10,-4.66E-11,0,3.332685e-315,,,,-33.984194,-0.535847
770,76.9,-33.102188,-0.527616,1.97E-10,-4.59E-11,0,3.332685e-315,,,,-33.102188,-0.527616
771,77,-32.236734,-0.519385,2.76E-10,-4.71E-11,0,3.332685e-315,,,,-32.236734,-0.519385
772,77.1,-31.387437,-0.509596,1.19E-10,-4.65E-11,0,3.332685e-315,,,,-31.387437,-0.509596
773,77.2,-30.023508,-0.496039,3.45E-10,-4.65E-11,0,3.332685e-315,,,,-30.023508,-0.496039
774,77.3,-28.700001,-0.482482,2.53E-10,-4.77E-11,0,3.332685e-315,,,,-28.700001,-0.482482
775,77.4,-27.415953,-0.468925,2.44E-10,-4.84E-11,0,3.332685e-315,,,,-27.415953,-0.468925
776,77.5,-26.169777,-0.455368,2.29E-10,-5.07E-11,0,3.332685e-315,,,,-26.169777,-0.455368
777,77.6,-24.959935,-0.441811,5.84E-11,-5.05E-11,0,3.332685e-315,,,,-24.959935,-0.441811
778,77.7,-23.784933,-0.428253,2.61E-10,-5.17E-11,0,3.332685e-315,,,,-23.784933,-0.428253
779,77.8,-22.64332,-0.414695,5.23E-11,-5.32E-11,0,3.332685e-315,,,,-22.64332,-0.414695
780,77.9,-21.533685,-0.401137,9.90E-11,-5.32E-11,0,3.332685e-315,,,,-21.533685,-0.401137
781,78,-18.956341,-0.387583,1.82E-10,-5.34E-11,0,3.332685e-315,,,,-18.956341,-0.387583
782,78.1,-16.247978,-0.372829,-2.63E-11,-5.73E-11,0,3.332685e-315,,,,-16.247978,-0.372829
783,78.2,-13.13025,-0.355168,-2.03E-10,-5.95E-11,0,3.332685e-315,,,,-13.13025,-0.355168
784,78.3,-10.137507,-0.337506,-3.04E-10,-6.15E-11,0,3.332685e-315,,,,-10.137507,-0.337506
785,78.4,-7.259552,-0.319844,-5.46E-10,-6.34E-11,0,3.332685e-315,,,,-7.259552,-0.319844
786,78.5,-4.486721,-0.302181,-5.41E-10,-6.43E-11,0,3.332685e-315,,,,-4.486721,-0.302181
787,78.6,-1.80983,-0.284518,-6.33E-10,-6.67E-11,0,3.332685e-315,,,,-1.80983,-0.284518
788,78.7,0.776303,-0.266854,-6.35E-10,-6.66E-11,0,3.332685e-315,,,,0.776303,-0.266854
789,78.8,3.145444,-0.249189,-6.73E-10,-6.90E-11,0,3.332685e-315,,,,3.145444,-0.249189
790,78.9,5.261252,-0.231523,-5.88E-10,-6.97E-11,0,3.332685e-315,,,,5.261252,-0.231523
791,79,7.158452,-0.213856,-5.69E-10,-7.11E-11,0,3.332685e-315,,,,7.158452,-0.213856
792,79.1,8.931341,-0.195469,-5.41E-10,-7.21E-11,0,3.332685e-315,,,,8.931341,-0.195469
793,79.2,10.667106,-0.175346,-5.41E-10,-7.18E-11,0,3.332685e-315,,,,10.667106,-0.175346
794,79.3,12.217569,-0.155221,-5.27E-10,-7.39E-11,0,3.332685e-315,,,,12.217569,-0.155221
795,79.4,13.60743,-0.135096,-6.12E-10,-7.53E-11,0,3.332685e-315,,,,13.60743,-0.135096
796,79.5,14.857798,-0.114971,-5.50E-10,-7.79E-11,0,3.332685e-315,,,,14.857798,-0.114971
797,79.6,15.986952,-9.48E-02,-5.62E-10,-7.80E-11,0,3.332685e-315,,,,15.986952,-9.48E-02
798,79.7,17.010909,-7.47E-02,-5.31E-10,-7.79E-11,0,3.332685e-315,,,,17.010909,-7.47E-02
799,79.8,17.943865,-5.46E-02,-4.12E-10,-7.75E-11,0,3.332685e-315,,,,17.943865,-5.46E-02
800,79.9,18.798527,-3.45E-02,-3.70E-10,-7.78E-11,0,3.332685e-315,,,,18.798527,-3.45E-02
801,80,19.586384,-1.43E-02,-3.38E-10,-7.83E-11,0,3.332685e-315,,,,19.586384,-1.43E-02
802,80.1,20.323155,5.94E-03,-3.13E-10,-7.88E-11,0,3.332685e-315,,,,20.323155,5.94E-03
803,80.2,21.024503,2.66E-02,-2.84E-10,-7.92E-11,0,3.332685e-315,,,,21.024503,2.66E-02
804,80.3,21.686485,4.72E-02,-2.68E-10,-7.98E-11,0,3.332685e-315,,,,21.686485,4.72E-02
805,80.4,22.3181,6.79E-02,-2.23E-10,-7.93E-11,0,3.332685e-315,,,,22.3181,6.79E-02
806,80.5,22.927822,8.85E-02,-1.64E-10,-7.83E-11,0,3.332685e-315,,,,22.927822,8.85E-02
807,80.6,23.523695,0.109136,-1.36E-10,-7.80E-11,0,3.332685e-315,,,,23.523695,0.109136
808,80.7,24.113406,0.129775,-1.23E-10,-7.86E-11,0,3.332685e-315,,,,24.113406,0.129775
809,80.8,24.704359,0.150414,-1.48E-10,-7.69E-11,0,3.332685e-315,,,,24.704359,0.150414
810,80.9,25.303736,0.171053,1.44E-10,-7.60E-11,0,3.332685e-315,,,,25.303736,0.171053
811,81,25.918546,0.191691,-1.93E-11,-7.88E-11,0,3.332685e-315,,,,25.918546,0.191691
812,81.1,26.541511,0.21188,-1.64E-11,-7.56E-11,0,3.332685e-315,,,,26.541511,0.21188
813,81.2,27.156395,0.230983,2.41E-10,-7.36E-11,0,3.332685e-315,,,,27.156395,0.230983
814,81.3,27.80148,0.250086,2.86E-10,-7.20E-11,0,3.332685e-315,,,,27.80148,0.250086
815,81.4,28.482133,0.269188,4.37E-10,-6.95E-11,0,3.332685e-315,,,,28.482133,0.269188
816,81.5,29.203746,0.28829,3.67E-10,-6.73E-11,0,3.332685e-315,,,,29.203746,0.28829
817,81.6,29.97176,0.307392,5.41E-10,-6.06E-11,0,3.332685e-315,,,,29.97176,0.307392
818,81.7,30.791684,0.326494,9.66E-10,-5.83E-11,0,3.332685e-315,,,,30.791684,0.326494
819,81.8,31.669126,0.345596,8.43E-10,-5.94E-11,0,3.332685e-315,,,,31.669126,0.345596
820,81.9,32.609811,0.364697,9.80E-10,-5.30E-11,0,3.332685e-315,,,,32.609811,0.364697
821,82,33.619609,0.383798,1.32E-09,-5.33E-11,0,3.332685e-315,,,,33.619609,0.383798
822,82.1,34.644737,0.40188,1.10E-09,-5.26E-11,0,3.332685e-315,,,,34.644737,0.40188
823,82.2,35.588725,0.417503,1.40E-09,-5.02E-11,0,3.332685e-315,,,,35.588725,0.417503
824,82.3,36.590443,0.433125,1.39E-09,-4.85E-11,0,3.332685e-315,,,,36.590443,0.433125
825,82.4,37.653516,0.448747,1.28E-09,-4.69E-11,0,3.332685e-315,,,,37.653516,0.448747
826,82.5,38.112816,0.464367,1.35E-09,-4.72E-11,0,3.332685e-315,,,,38.112816,0.464367
827,82.6,38.612187,0.479992,1.13E-09,-4.63E-11,0,3.332685e-315,,,,38.612187,0.479992
828,82.7,39.154202,0.495616,1.20E-09,-4.35E-11,0,3.332685e-315,,,,39.154202,0.495616
829,82.8,39.741343,0.511241,1.26E-09,-4.03E-11,0,3.332685e-315,,,,39.741343,0.511241
830,82.9,40.37624,0.526865,1.36E-09,-4.00E-11,0,3.332685e-315,,,,40.37624,0.526865
831,83,41.061685,0.542489,1.18E-09,-3.96E-11,0,3.332685e-315,,,,41.061685,0.542489
832,83.1,41.800647,0.556614,1.16E-09,-3.88E-11,0,3.332685e-315,,,,41.800647,0.556614
833,83.2,42.329359,0.567118,1.09E-09,-3.65E-11,0,3.332685e-315,,,,42.329359,0.567118
834,83.3,42.884552,0.577622,1.22E-09,-3.82E-11,0,3.332685e-315,,,,42.884552,0.577622
835,83.4,43.467432,0.588125,8.63E-10,-4.09E-11,0,3.332685e-315,,,,43.467432,0.588125
836,83.5,44.079106,0.598629,7.01E-10,-4.08E-11,0,3.332685e-315,,,,44.079106,0.598629
837,83.6,44.720732,0.609132,6.86E-10,-3.79E-11,0,3.332685e-315,,,,44.720732,0.609132
838,83.7,45.393522,0.619635,8.47E-10,-3.51E-11,0,3.332685e-315,,,,45.393522,0.619635
839,83.8,46.098746,0.630138,9.28E-10,-3.06E-11,0,3.332685e-315,,,,46.098746,0.630138
840,83.9,46.837736,0.640641,1.23E-09,-2.82E-11,0,3.332685e-315,,,,46.837736,0.640641
841,84,47.611892,0.651143,1.17E-09,-2.67E-11,0,3.332685e-315,,,,47.611892,0.651143
842,84.1,48.422681,0.659806,1.25E-09,-2.28E-11,0,3.332685e-315,,,,48.422681,0.659806
843,84.2,48.759119,0.664019,1.54E-09,-2.11E-11,0,3.332685e-315,,,,48.759119,0.664019
844,84.3,49.101332,0.668233,1.51E-09,-2.28E-11,0,3.332685e-315,,,,49.101332,0.668233
845,84.4,49.449899,0.672446,1.30E-09,-2.32E-11,0,3.332685e-315,,,,49.449899,0.672446
846,84.5,49.804927,0.676659,1.35E-09,-2.39E-11,0,3.332685e-315,,,,49.804927,0.676659
847,84.6,50.166527,0.680873,1.18E-09,-2.09E-11,0,3.332685e-315,,,,50.166527,0.680873
848,84.7,50.53481,0.685086,1.58E-09,-1.83E-11,0,3.332685e-315,,,,50.53481,0.685086
849,84.8,50.90989,0.689299,1.57E-09,-1.78E-11,0,3.332685e-315,,,,50.90989,0.689299
850,84.9,51.291886,0.693512,1.58E-09,-1.62E-11,0,3.332685e-315,,,,51.291886,0.693512
851,85,51.680916,0.697725,1.71E-09,-1.53E-11,0,3.332685e-315,,,,51.680916,0.697725
852,85.1,52.077103,0.699932,1.67E-09,-2.04E-11,0,3.332685e-315,,,,52.077103,0.699932
853,85.2,51.663334,0.697288,1.04E-09,-2.09E-11,0,3.332685e-315,,,,51.663334,0.697288
854,85.3,51.250733,0.694644,1.42E-09,-2.11E-11,0,3.332685e-315,,,,51.250733,0.694644
855,85.4,50.840836,0.691999,1.14E-09,-2.17E-11,0,3.332685e-315,,,,50.840836,0.691999
856,85.5,50.433618,0.689355,1.27E-09,-2.17E-11,0,3.332685e-315,,,,50.433618,0.689355
857,85.6,50.029058,0.68671,1.18E-09,-2.14E-11,0,3.332685e-315,,,,50.029058,0.68671
858,85.7,49.627138,0.684066,1.29E-09,-2.06E-11,0,3.332685e-315,,,,49.627138,0.684066
859,85.8,49.227836,0.681421,1.33E-09,-2.05E-11,0,3.332685e-315,,,,49.227836,0.681421
860,85.9,48.831133,0.678777,1.31E-09,-2.20E-11,0,3.332685e-315,,,,48.831133,0.678777
861,86,48.43701,0.676132,1.14E-09,-2.49E-11,0,3.332685e-315,,,,48.43701,0.676132
862,86.1,48.045448,0.671511,8.85E-10,-2.71E-11,0,3.332685e-315,,,,48.045448,0.671511
863,86.2,46.675889,0.662112,7.76E-10,-2.73E-11,0,3.332685e-315,,,,46.675889,0.662112
864,86.3,45.335814,0.652712,8.67E-10,-2.80E-11,0,3.332685e-315,,,,45.335814,0.652712
865,86.4,44.026171,0.643312,7.37E-10,-2.84E-11,0,3.332685e-315,,,,44.026171,0.643312
866,86.5,42.746152,0.633912,8.15E-10,-3.09E-11,0,3.332685e-315,,,,42.746152,0.633912
867,86.6,41.494972,0.624511,4.82E-10,-3.31E-11,0,3.332685e-315,,,,41.494972,0.624511
868,86.7,40.271868,0.615111,4.73E-10,-3.34E-11,0,3.332685e-315,,,,40.271868,0.615111
869,86.8,39.076096,0.60571,4.79E-10,-3.68E-11,0,3.332685e-315,,,,39.076096,0.60571
870,86.9,37.906932,0.59631,9.82E-11,-3.90E-11,0,3.332685e-315,,,,37.906932,0.59631
871,87,36.763667,0.586909,1.50E-10,-4.03E-11,0,3.332685e-315,,,,36.763667,0.586909
872,87.1,35.645612,0.575759,-8.52E-12,-4.31E-11,0,3.332685e-315,,,,35.645612,0.575759
873,87.2,33.870223,0.56038,-1.72E-10,-4.19E-11,0,3.332685e-315,,,,33.870223,0.56038
874,87.3,32.156656,0.545,1.62E-10,-4.27E-11,0,3.332685e-315,,,,32.156656,0.545
875,87.4,30.503164,0.52962,-9.31E-11,-4.28E-11,0,3.332685e-315,,,,30.503164,0.52962
876,87.5,28.907105,0.51424,1.39E-10,-4.52E-11,0,3.332685e-315,,,,28.907105,0.51424
877,87.6,27.365935,0.49886,-2.19E-10,-4.55E-11,0,3.332685e-315,,,,27.365935,0.49886
878,87.7,25.8772,0.48348,6.74E-11,-4.54E-11,0,3.332685e-315,,,,25.8772,0.48348
879,87.8,24.438533,0.468099,-5.95E-11,-4.65E-11,0,3.332685e-315,,,,24.438533,0.468099
880,87.9,23.047648,0.452718,-2.16E-11,-4.89E-11,0,3.332685e-315,,,,23.047648,0.452718
881,88,19.841229,0.437341,-1.53E-10,-4.91E-11,0,3.332685e-315,,,,19.841229,0.437341
882,88.1,16.50144,0.420627,-7.59E-11,-4.89E-11,0,3.332685e-315,,,,16.50144,0.420627
883,88.2,12.697859,0.40067,-1.91E-10,-5.30E-11,0,3.332685e-315,,,,12.697859,0.40067
884,88.3,9.077905,0.380713,-2.72E-10,-5.52E-11,0,3.332685e-315,,,,9.077905,0.380713
885,88.4,5.625391,0.360755,-4.87E-10,-5.85E-11,0,3.332685e-315,,,,5.625391,0.360755
886,88.5,2.325173,0.340796,-6.27E-10,-5.98E-11,0,3.332685e-315,,,,2.325173,0.340796
887,88.6,-0.804761,0.320836,-5.96E-10,-6.12E-11,0,3.332685e-315,,,,-0.804761,0.320836
888,88.7,-3.581515,0.300874,-5.61E-10,-6.15E-11,0,3.332685e-315,,,,-3.581515,0.300874
889,88.8,-6.024824,0.280911,-5.19E-10,-6.08E-11,0,3.332685e-315,,,,-6.024824,0.280911
890,88.9,-8.184493,0.260946,-3.80E-10,-6.20E-11,0,3.332685e-315,,,,-8.184493,0.260946
891,89,-10.100517,0.24098,-4.64E-10,-6.42E-11,0,3.332685e-315,,,,-10.100517,0.24098
892,89.1,-11.869341,0.220221,-4.26E-10,-6.51E-11,0,3.332685e-315,,,,-11.869341,0.220221
893,89.2,-13.576586,0.197549,-4.58E-10,-6.59E-11,0,3.332685e-315,,,,-13.576586,0.197549
894,89.3,-15.081755,0.174876,-3.81E-10,-6.65E-11,0,3.332685e-315,,,,-15.081755,0.174876
895,89.4,-16.412978,0.152203,-4.21E-10,-6.74E-11,0,3.332685e-315,,,,-16.412978,0.152203
896,89.5,-17.59434,0.129528,-4.35E-10,-7.07E-11,0,3.332685e-315,,,,-17.59434,0.129528
897,89.6,-18.646758,0.106853,-5.00E-10,-7.31E-11,0,3.332685e-315,,,,-18.646758,0.106853
898,89.7,-19.588628,8.42E-02,-5.60E-10,-7.53E-11,0,3.332685e-315,,,,-19.588628,8.42E-02
899,89.8,-20.436325,6.15E-02,-5.72E-10,-7.58E-11,0,3.332685e-315,,,,-20.436325,6.15E-02
900,89.9,-21.204589,3.88E-02,-4.82E-10,-7.58E-11,0,3.332685e-315,,,,-21.204589,3.88E-02
901,90,-21.906828,1.61E-02,-4.18E-10,-7.60E-11,0,3.332685e-315,,,,-21.906828,1.61E-02
902,90.1,-22.559475,-6.68E-03,-3.76E-10,-7.65E-11,0,3.332685e-315,,,,-22.559475,-6.68E-03
903,90.2,-23.178699,-2.99E-02,-3.28E-10,-7.67E-11,0,3.332685e-315,,,,-23.178699,-2.99E-02
904,90.3,-23.765213,-5.31E-02,-2.48E-10,-7.69E-11,0,3.332685e-315,,,,-23.765213,-5.31E-02
905,90.4,-24.329787,-7.62E-02,-2.10E-10,-7.67E-11,0,3.332685e-315,,,,-24.329787,-7.62E-02
906,90.5,-24.882673,-9.94E-02,-9.16E-11,-7.44E-11,0,3.332685e-315,,,,-24.882673,-9.94E-02
907,90.6,-25.43371,-0.122615,1.85E-10,-7.09E-11,0,3.332685e-315,,,,-25.43371,-0.122615
908,90.7,-25.992418,-0.145802,2.01E-10,-7.13E-11,0,3.332685e-315,,,,-25.992418,-0.145802
909,90.8,-26.56808,-0.168989,2.97E-10,-7.01E-11,0,3.332685e-315,,,,-26.56808,-0.168989
910,90.9,-27.169819,-0.192177,4.41E-10,-6.91E-11,0,3.332685e-315,,,,-27.169819,-0.192177
911,91,-27.806662,-0.215364,3.97E-10,-7.32E-11,0,3.332685e-315,,,,-27.806662,-0.215364
912,91.1,-28.471709,-0.238027,1.75E-10,-7.85E-11,0,3.332685e-315,,,,-28.471709,-0.238027
913,91.2,-29.145983,-0.259429,1.96E-10,-7.76E-11,0,3.332685e-315,,,,-29.145983,-0.259429
914,91.3,-29.872502,-0.28083,2.59E-10,-8.00E-11,0,3.332685e-315,,,,-29.872502,-0.28083
915,91.4,-30.658521,-0.302231,1.19E-10,-7.69E-11,0,3.332685e-315,,,,-30.658521,-0.302231
916,91.5,-31.51143,-0.323631,6.83E-10,-6.95E-11,0,3.332685e-315,,,,-31.51143,-0.323631
917,91.6,-32.438794,-0.345032,8.71E-10,-6.61E-11,0,3.332685e-315,,,,-32.438794,-0.345032
918,91.7,-33.448386,-0.366431,9.91E-10,-6.32E-11,0,3.332685e-315,,,,-33.448386,-0.366431
919,91.8,-34.548232,-0.387831,1.06E-09,-5.99E-11,0,3.332685e-315,,,,-34.548232,-0.387831
920,91.9,-35.746649,-0.409229,1.15E-09,-6.19E-11,0,3.332685e-315,,,,-35.746649,-0.409229
921,92,-37.05229,-0.430628,1.05E-09,-6.07E-11,0,3.332685e-315,,,,-37.05229,-0.430628
922,92.1,-38.394194,-0.450868,1.35E-09,-5.71E-11,0,3.332685e-315,,,,-38.394194,-0.450868
923,92.2,-39.640394,-0.468314,1.39E-09,-5.70E-11,0,3.332685e-315,,,,-39.640394,-0.468314
924,92.3,-40.975166,-0.485759,1.49E-09,-5.41E-11,0,3.332685e-315,,,,-40.975166,-0.485759
925,92.4,-42.404099,-0.503204,1.43E-09,-5.25E-11,0,3.332685e-315,,,,-42.404099,-0.503204
926,92.5,-43.025098,-0.520646,1.43E-09,-4.91E-11,0,3.332685e-315,,,,-43.025098,-0.520646
927,92.6,-43.707545,-0.538094,1.51E-09,-4.81E-11,0,3.332685e-315,,,,-43.707545,-0.538094
928,92.7,-44.455738,-0.555542,1.34E-09,-4.70E-11,0,3.332685e-315,,,,-44.455738,-0.555542
929,92.8,-45.273947,-0.572989,1.32E-09,-4.67E-11,0,3.332685e-315,,,,-45.273947,-0.572989
930,92.9,-46.166762,-0.590436,1.08E-09,-4.55E-11,0,3.332685e-315,,,,-46.166762,-0.590436
931,93,-47.139126,-0.607883,1.11E-09,-4.38E-11,0,3.332685e-315,,,,-47.139126,-0.607883
932,93.1,-48.196371,-0.623641,1.02E-09,-4.06E-11,0,3.332685e-315,,,,-48.196371,-0.623641
933,93.2,-48.954525,-0.635315,1.14E-09,-4.16E-11,0,3.332685e-315,,,,-48.954525,-0.635315
934,93.3,-49.754832,-0.646989,7.76E-10,-4.27E-11,0,3.332685e-315,,,,-49.754832,-0.646989
935,93.4,-50.599522,-0.658662,7.08E-10,-3.89E-11,0,3.332685e-315,,,,-50.599522,-0.658662
936,93.5,-51.490655,-0.670336,9.97E-10,-3.37E-11,0,3.332685e-315,,,,-51.490655,-0.670336
937,93.6,-52.430414,-0.682009,1.22E-09,-3.15E-11,0,3.332685e-315,,,,-52.430414,-0.682009
938,93.7,-53.421107,-0.693681,1.17E-09,-2.91E-11,0,3.332685e-315,,,,-53.421107,-0.693681
939,93.8,-54.465186,-0.705354,1.30E-09,-2.75E-11,0,3.332685e-315,,,,-54.465186,-0.705354
940,93.9,-55.565251,-0.717026,1.23E-09,-2.36E-11,0,3.332685e-315,,,,-55.565251,-0.717026
941,94,-56.724066,-0.728698,1.56E-09,-2.22E-11,0,3.332685e-315,,,,-56.724066,-0.728698
942,94.1,-57.944569,-0.738306,1.35E-09,-2.22E-11,0,3.332685e-315,,,,-57.944569,-0.738306
943,94.2,-58.446067,-0.742922,1.33E-09,-2.25E-11,0,3.332685e-315,,,,-58.446067,-0.742922
944,94.3,-58.956929,-0.747539,1.24E-09,-2.14E-11,0,3.332685e-315,,,,-58.956929,-0.747539
945,94.4,-59.478343,-0.752155,1.36E-09,-1.95E-11,0,3.332685e-315,,,,-59.478343,-0.752155
946,94.5,-60.01052,-0.756771,1.48E-09,-1.94E-11,0,3.332685e-315,,,,-60.01052,-0.756771
947,94.6,-60.553678,-0.761387,1.34E-09,-1.81E-11,0,3.332685e-315,,,,-60.553678,-0.761387
948,94.7,-61.108042,-0.766002,1.53E-09,-1.80E-11,0,3.332685e-315,,,,-61.108042,-0.766002
949,94.8,-61.673842,-0.770618,1.35E-09,-1.79E-11,0,3.332685e-315,,,,-61.673842,-0.770618
950,94.9,-62.251315,-0.775234,1.40E-09,-1.74E-11,0,3.332685e-315,,,,-62.251315,-0.775234
951,95,-62.840704,-0.77985,1.36E-09,-1.53E-11,0,3.332685e-315,,,,-62.840704,-0.77985
952,95.1,-63.442259,-0.782224,1.60E-09,-1.13E-11,0,3.332685e-315,,,,-63.442259,-0.782224
953,95.2,-62.86401,-0.779177,1.94E-09,-9.51E-12,0,3.332685e-315,,,,-62.86401,-0.779177
954,95.3,-62.287525,-0.77613,1.98E-09,-1.20E-11,0,3.332685e-315,,,,-62.287525,-0.77613
955,95.4,-61.715515,-0.773083,1.58E-09,-1.14E-11,0,3.332685e-315,,,,-61.715515,-0.773083
956,95.5,-61.147931,-0.770036,1.96E-09,-1.01E-11,0,3.332685e-315,,,,-61.147931,-0.770036
957,95.6,-60.584734,-0.766988,1.87E-09,-9.91E-12,0,3.332685e-315,,,,-60.584734,-0.766988
958,95.7,-60.025886,-0.763941,1.97E-09,-1.03E-11,0,3.332685e-315,,,,-60.025886,-0.763941
959,95.8,-59.471349,-0.760894,1.85E-09,-9.76E-12,0,3.332685e-315,,,,-59.471349,-0.760894
960,95.9,-58.921085,-0.757846,2.02E-09,-6.85E-12,0,3.332685e-315,,,,-58.921085,-0.757846
961,96,-58.375055,-0.754799,2.33E-09,-7.89E-12,0,3.332685e-315,,,,-58.375055,-0.754799
962,96.1,-57.833224,-0.749551,1.96E-09,-9.12E-12,0,3.332685e-315,,,,-57.833224,-0.749551
963,96.2,-55.988941,-0.738983,2.04E-09,-1.09E-11,0,3.332685e-315,,,,-55.988941,-0.738983
964,96.3,-54.190371,-0.728414,1.74E-09,-9.71E-12,0,3.332685e-315,,,,-54.190371,-0.728414
965,96.4,-52.438905,-0.717845,2.13E-09,-1.09E-11,0,3.332685e-315,,,,-52.438905,-0.717845
966,96.5,-50.733128,-0.707275,1.70E-09,-1.10E-11,0,3.332685e-315,,,,-50.733128,-0.707275
967,96.6,-49.071676,-0.696706,1.98E-09,-8.90E-12,0,3.332685e-315,,,,-49.071676,-0.696706
968,96.7,-47.453229,-0.686136,2.09E-09,-9.50E-12,0,3.332685e-315,,,,-47.453229,-0.686136
969,96.8,-45.876509,-0.675566,1.94E-09,-1.30E-11,0,3.332685e-315,,,,-45.876509,-0.675566
970,96.9,-44.340276,-0.664995,1.59E-09,-1.30E-11,0,3.332685e-315,,,,-44.340276,-0.664995
971,97,-42.843326,-0.654425,1.85E-09,-1.10E-11,0,3.332685e-315,,,,-42.843326,-0.654425
972,97.1,-41.384494,-0.641914,1.94E-09,-8.73E-12,0,3.332685e-315,,,,-41.384494,-0.641914
973,97.2,-39.090735,-0.624713,2.16E-09,-1.04E-11,0,3.332685e-315,,,,-39.090735,-0.624713
